Date; Close/Last; Volume; Open; High; Low
09.08.2014; 98.36;46176570; 99.3; 99.31; 98.05
09.05.2014; 98.97;58280030; 98.8; 99.39; 98.31
09.04.2014; 98.12;85537710; 98.85; 100.09; 97.79
09.03.2014; 98.94;125000400; 103.1; 103.2; 98.58
09.02.2014; 103.3;53227770; 103.06; 103.74; 102.72
08/29/2014; 102.5;44516120; 102.86; 102.9; 102.2
08/28/2014; 102.25;68368740; 101.59; 102.78; 101.56
08/27/2014; 102.13;46807000; 101.02; 102.57; 100.7
08/26/2014;100.889;33079170; 101.42; 101.5; 100.86
08/25/2014; 101.54;40087220; 101.79; 102.17; 101.28
08/22/2014; 101.32;44028280; 100.29; 101.47; 100.19
08/21/2014; 100.58;33377530; 100.57; 100.94; 100.11
08/20/2014; 100.57;52565000; 100.44; 101.09; 99.95
08/19/2014; 100.53;69189840; 99.41; 100.68; 99.32
08/18/2014; 99.16;47285630; 98.49; 99.37; 97.98
08/15/2014; 97.98;48938120; 97.9; 98.19; 96.86
08/14/2014; 97.5;28056530; 97.33; 97.57; 96.8
08/13/2014; 97.24;31866630; 96.15; 97.24; 96.04
08.12.2014; 95.97;33485870; 96.04; 96.88; 95.61
08.11.2014; 95.99;36459430; 95.27; 96.08;948355
08.08.2014; 94.74;41783300; 94.26; 94.82; 93.28
08.07.2014; 94.48;46553350; 94.93; 95.95; 94.1
08.06.2014; 94.96;38463700; 94.75; 95.48; 94.71
08.05.2014; 95.12;55861030; 95.36; 95.68; 94.36
08.04.2014; 95.59;39860740; 96.37; 96.58; 95.17
08.01.2014; 96.13;48379730; 94.9; 96.62; 94.81
07/31/2014; 95.6;56625420; 97.16; 97.45; 95.33
07/30/2014; 98.15;32978480; 98.44; 98.7; 97.67
07/29/2014; 98.38;42957960; 99.33; 99.44; 98.25
07/28/2014; 99.02;54926940; 97.82; 99.24; 97.55
07/25/2014;97.671;43384590; 96.85; 97.84; 96.64
07/24/2014; 97.03;45609040;97035; 97.32; 96.42
07/23/2014; 97.19;90937230; 95.42; 97.88; 95.17
07/22/2014; 94.72;54297530; 94.68; 94.89; 94.12
07/21/2014;93.939;38792960; 94.99;95; 93.72
07/18/2014; 94.43;49838110; 93.62; 94.74; 93.02
07/17/2014;930.899;57111160; 95.03;95279; 92.57
07/16/2014; 94.78;53323940; 96.97; 97.1; 94.74
07/15/2014; 95.32;45187420; 96.8; 96.85; 95.03
07/14/2014; 96.45;42643760; 95.86; 96.89; 95.65
07.11.2014; 95.22;33960300; 95.36; 95.89;948625
07.10.2014;95.035;39633800; 93.76; 95.55; 93.52
07.09.2014; 95.39;36267350; 95.44; 95.95; 94.76
07.08.2014; 95.35;65111960; 96.27; 96.8; 93.92
07.07.2014;95.968;54809030; 94.14; 95.99; 94.1
07.03.2014; 94.03;22891750; 93.67; 94.1; 93.2
07.02.2014; 93.48;28414310;93865; 94.06; 93.09
07.01.2014; 93.52;38156280; 93.52; 94.07; 93.13
06/30/2014; 92.93;49474230; 92.1;93725; 92.09
06/27/2014; 91.98;61758200; 90.82;92; 90.77
06/26/2014; 90.9;32528680; 90.37; 91.05; 89.8
06/25/2014; 90.36;36835900; 90.21; 90.7; 89.65
06/24/2014; 90.28;38977670; 90.75; 91.74; 90.19
06/23/2014; 90.83;43611710; 91.32; 91.62; 90.6
06/20/2014; 90.91;100478600; 91.85; 92.55; 90.9
06/19/2014; 91.86;35476080; 92.29; 92.3;913389
06/18/2014; 92.18;33314720; 92.27; 92.29; 91.35
06/17/2014; 92.08;29684620; 92.31; 92.7; 91.8
06/16/2014; 92.2;35371460; 91.51; 92.75; 91.45
06/13/2014; 91.28;54406640; 92.2; 92.44; 90.88
06.12.2014; 92.29;54628650; 94.04; 94.12; 91.9
06.11.2014; 93.86;45528740; 94.13; 94.76; 93.47
06.10.2014; 94.25;62563070; 94.73; 95.05; 93.57
06.09.2014; 93.7;75295450; 92.7; 93.88; 91.75
06.06.2014;922.243;87403076;928428;930371;920671
06.05.2014;924.785;75796583;923143;927671;918014
06.04.2014;921.171;83735285;910628;925557;908728
06.03.2014;910.771;73043412; 89.78;912485; 89.75
06.02.2014;898.071;92179668;905657; 90.69;889285
05/30/2014;904.285;140860202; 91.14;920243;898428
05/29/2014;907.685;93737728;896928;909814;896814
05/28/2014;891.443;78793704;894314;899757;891114
05/27/2014;893.757;86840486;879828;894085;879471
05/23/2014;877.328;57918367; 86.75;878184;866385
05/22/2014;867.528;50142667;866571;871214; 86.3
05/21/2014;866.157;49184983;862614;866714;860085
05/20/2014;863.871;58232373;863585;866285;858185
05/19/2014; 86.37;78819884;854071;867614;853328
05/16/2014;853.585;68960136; 84.09;853614;836285
05/15/2014;841.171;57427744;849571;852285;840057
05/14/2014;848.385;41505203;846328;853428;845343
05/13/2014;848.228;39854512;845714;849343;843857
05.12.2014; 84.69;53184042;839271;848085;839143
05.09.2014;836.489;72767192;835057; 83.75;829043
05.08.2014;839.985;57243511;840357;849157;837714
05.07.2014;846.185;70532231;850357;853271;839614
05.06.2014;849.157;93468228;859714;863442;849157
05.05.2014;858.514;71523851;843057;858571;842857
05.02.2014;846.543;47673150; 84.62;848857;842443
05.01.2014;844.971;60958860;845714;849714;837657
04/30/2014;842.985;114029614;846628;856328;842571
04/29/2014;846.185;84049445; 84.82; 85.14;842157
04/28/2014; 84.87;167001640;818285;851071;817928
04/25/2014;817.057;97435199;806471;817128;805657
04/24/2014; 81.11;189588407;811728;814285;801043
04/23/2014;749.643;93473618; 75.58;758757;749214
04/22/2014;75.957;50607747;754728;759751;752144
04/21/2014;758.814;45546494;750485; 76.02;748514
04/17/2014;749.914;70978621;742857;753943;741714
04/16/2014;741.443;52515794;740071;744414;734479
04/15/2014;739.942;66461884;743243; 74.52;730471
04/14/2014;745.257;51252748;745571;745943;738871
04.11.2014; 74.23;67920698;741428; 74.69;738771
04.10.2014;747.828;59701814;758114;760343;747385
04.09.2014; 75.76;51357706;746628;757843;745743
04.08.2014;747.771;60880929;750271; 75.16; 74.1
04.07.2014;747.814;72146992;754314;758428;745557
04.04.2014;759.743;68615246;771157;771428;757971
04.03.2014; 76.97;40472773;773414; 77.5;768057
04.02.2014;775.071;44803807;774828; 77.64; 77.18
04.01.2014;773.785;50069657;768228; 77.41;766814
03/31/2014;766.771;41787976;770328;772585;765614
03/28/2014;766.943;49703046;769028;769914;763214
03/27/2014; 76.78;55330425;77145;773571;764457
03/26/2014;771.114;74394902;780743;784285; 76.98
03/25/2014;778.557;70284361;773571;779643;770843
03/24/2014;770.271;88674487;769171;772143;764371
03/21/2014;761.243;93431688; 75.99; 76.25; 75.19
03/20/2014;755.285;52017415;756985;760957;753357
03/19/2014;758.943;56077605;760371;766057;755714
03/18/2014;759.143;52279152;751285;759957;750286
03/17/2014;752.485;49725201;753857; 75.71;751214
03/14/2014;749.557;59166181;755414;758414;747143
03/13/2014;758.071;64314038;767771;770943;755943
03.12.2014;766.585;49819071;763585;767643;76
03.11.2014;765.843;69791288;764928;769628;760843
03.10.2014;758.457;44638950; 75.48; 76.19;75477
03.07.2014;757.771;55164427; 75.87;759971; 75.15
03.06.2014;758.214;46363282;761128;763485;754428
03.05.2014;760.514;50000910;758457;763928; 75.59
03.04.2014;758.914;64772440;758571;760914;753957
03.03.2014;753.943;59671581;747743;758071;746871
02/28/2014;751.771;92930208;755828;761071;745885
02/27/2014;753.814;75444623;738771; 75.54;737214
02/26/2014;739.071;69024270;748014;75;736571
02/25/2014; 74.58;57961606;756257;756521;744285
02/24/2014;753.643;72208942;747357;757028;746314
02/21/2014;750.357;69688045;761133;763671;749428
02/20/2014;758.785;76457383;761414;767143;755714
02/19/2014;767.671;78415914;778214;781271;763357
02/18/2014;779.985;65048101;78;787414;779443
02/14/2014;777.128;68395257;774957;779971;773157
02/13/2014;777.757;76790093; 76.38;778357;763143
02.12.2014; 76.56;76994423;767071; 77.08;761771
02.11.2014;765.657;70489461;758014;768214;756428
02.10.2014; 75.57;86342646;740943;759985;74
02.07.2014; 74.24;93444918;744828;747042;739114
02.06.2014;732.157;64415139;728657;733571;725443
02.05.2014;732.271;82072855;723657;736114;723217
02.04.2014;726.843;94166758;722643; 72.78;718228
02.03.2014;716.471;100347900;718014;725328;713286
01/31/2014;715.143;116191705; 70.74;716471;705071
01/30/2014;713.974;169602001;717914;723571;709571
01/29/2014;715.357;125679438;719928;724814;712314
01/28/2014;723.571;266302550; 72.68;735714;717243
01/27/2014;786.428;135926881;785814;792571;779643
01/24/2014; 78.01;107943182;791428;793743;778214
01/23/2014;794.543;100803600;785628; 79.5;778295
01/22/2014;787.871;94941728;787021;796128;782585
01/21/2014;784.385;81897015;772843;785814;772028
01/17/2014;772.385;106660852;787828;788671;771285
01/16/2014;791.785;57313035;792714; 79.55;788114
01/15/2014;796.228;97888589;790743;800285;788085
01/14/2014;780.557;83082535;768885;781043;768085
01/13/2014;765.328;94612448;757014; 77.5;756971
01.10.2014;761.343;76235553;771185;772571;758728
01.09.2014;766.455;69762819;781143;781228;764786
01.08.2014;776.371;64158428;769728;779371;769557
01.07.2014;771.482;80172914; 77.76;779943;768464
01.06.2014;777.043;103132361;767785;781143;762285
01.03.2014;772.828;98046999; 78.98; 79.1;772043
01.02.2014;790.185;58661530;793828;795757;788601
12/31/2013;801.457;55761100;791671;801828;791428
12/30/2013;792.171;63265305;796371;800128;78903
12/27/2013;800.128;56385717;805457; 80.63;799285
12/26/2013;805.571;50906710;811571;813571;804823
12/24/2013;810.957;41888748;814128;816971;808614
12/23/2013;814.414;125072328;811428;815314;803943
12/20/2013;784.314;108738663;779185;788014;77831
12/19/2013; 77.78;79939814; 78.5;785714;776757
12/18/2013;786.814;141217062;785285;787785;769714
12/17/2013;792.843;57137328;794014; 79.92;790535
12/16/2013;796.428;70547981;792885;80377;792871
12/13/2013;792.043;82974455;804071;804114;790957
12.12.2013;800.771;65465763;80306;807628;800043
12.11.2013;801.943;89783987;81;815671;799557
12.10.2013;807.928;69101620;805114;811257;801714
12.09.2013;809.185;79945274;801286;813685;801286
12.06.2013;800.028;85919076;808271;809643;799385
12.05.2013;811.287;111600823;818071;821622;809157
12.04.2013;807.143;94279248;807857;813128;801171
12.03.2013;809.031;112338274;797571;809114;796685
12.02.2013;787.471;117918255;797143;806185;786885
11/29/2013;794.385;79532274;784971;797614;782585
11/27/2013;779.943;90644497;766157;78; 76.2
11/26/2013; 76.2;99957720;748743;765914;748571
11/25/2013; 74.82;57270811;744314;751243;744285
11/22/2013;742.571;55833466;742171;745943;740757
11/21/2013;74.448;65382638;739428;744585;733814
11/20/2013;735.714;48459468;741757;743457;734757
11/19/2013;742.214;52105335;741471;747685;739957
11/18/2013;740.898;60997871;749985;753128;740285
11/15/2013;749.987;79339984;752257;755843;749271
11/14/2013;754.514;70401611;746871;756114;745528
11/13/2013;743.763;49154022;74;746071;738514
11.12.2013;742.871;51067815;739528;748457;738571
11.11.2013;741.497;56747589;742843;745243;734871
11.08.2013;743.657;69617240;735114;744471;732271
11.07.2013;732.131;65542966;742257;747414;731971
11.06.2013;744.171;55716622;748785; 74.98;740285
11.05.2013;750.641;66243519; 74.94;75555;747143
11.04.2013; 75.25;61011871;744428; 75.26;741157
11.01.2013; 74.29;68524519; 74.86;749714;736914
10/31/2013;746.717;68774804;75;753557;744671
10/30/2013;749.851;88125406; 74.23; 75.36; 73.86
10/29/2013;738.111;158499648; 76.61;770357;735057
10/28/2013;756.965;124205797;755771;758571;747443
10/25/2013;751.368;84316215;759021;761757;750157
10/24/2013;759.871;96004539;75;760671;746357
10/23/2013;749.943;78237833;741428;750957;741428
10/22/2013;742.668;133200030;752007;754928;725757
10/21/2013;744.803;98700380; 73.11; 74.9;730743
10/18/2013;726.985;72195292;722843;727514;722443
10/17/2013;720.714;63116954;714257;721114;713828
10/16/2013;715.877;62449609;715414; 71.79;713186
10/15/2013; 71.24;79715744;710721;717143;707886
10/14/2013;708.628;65216780;699757;710828;699071
10.11.2013;704.017;66797100; 69.57;705486;693086
10.10.2013;699.483;69186523;701886; 70.34;695771
10.09.2013;695.126;75304273;692343;696843;683257
10.08.2013;687.057;72260532;699914;700914;686486
10.07.2013;696.786;77889233;695086;703786;693357
10.04.2013;690.043;64638089;691228;692286;683714
10.03.2013;690.586;78802384;700728;703357;686769
10.02.2013;699.371;71799162;693757;702571;691071
10.01.2013;697.086;88194286; 68.35;698771;683401
09/30/2013;681.071;64764985;681786;688086;67773
09/27/2013;689.643;56787853;691114;692386;686743
09/26/2013; 69.46;59050786;694286;697943;691286
09/25/2013; 68.79;79011544;698857;699486;687757
09/24/2013;698.714;90481397;706971;707814;696886
09/23/2013;700.914;189942957;708714;709871;689428
09/20/2013;667.728;174425492;682857;683643;665714
09/19/2013;674.714;100811930;672428;679757;670357
09/18/2013;663.828;113636704;661686;666214;658086
09/17/2013;650.457;99704600;639943;656728;639286
09/16/2013;643.028;136563951;658571;659443;638886
09/13/2013;664.143;74495492;670486;674042;663857
09.12.2013;675.271;100856800;669286;679143;665728
09.11.2013;668.157;224172687;667157; 67.67;664014
09.10.2013;706.628;185372026;723143;724928;699286
09.09.2013; 72.31;84479315;721428; 72.56;719257
09.06.2013;711.743;89482147;712057; 71.34;699928
09.05.2013;707.528;58779242;714643;715257; 70.52
09.04.2013;712.416;86016026;713657;717485;708971
09.03.2013;697.971;82966965;704428;715143;696214
08/30/2013;696.023;68053649;702857;704214; 69.5
08/29/2013;702.428;59804259;702357;709286;701614
08/28/2013;70.128;76746763;694286;708286;694286
08/27/2013;697.986;105846822;711428;717871;694714
08/26/2013;718.528;82354395;715357;728857; 71.5
08/23/2013;715.743;55559766;718957;719071;713357
08/22/2013;718.514;60866474; 72.14;722271;711714
08/21/2013;717.657;83783025;719414; 72.45; 71.6
08/20/2013;715.814;89508677;728157;729385;715457
08/19/2013;725.343;127401718;720485;733914;72
08/16/2013;717.614;90314517; 71.45;718485;712657
08/15/2013; 71.13;122386917;709171;717713;69869
08/14/2013;712.143;188427037;711257;720357;704857
08/13/2013;699.386;219450906;672771;706657;668643
08.12.2013;667.657;90984207;652657; 66.95;652328
08.09.2013;649.214;66643940; 65.52; 65.78;648071
08.08.2013;658.586;63939790;66265; 66.3;654214
08.07.2013;664.257;74622262;662571;667143;659671
08.06.2013;664.643;83703085; 66.86;674128;660243
08.05.2013;670.643;79577704;663843;672386;660214
08.02.2013;660.771;68411287; 65.43;661214;652371
08.01.2013;652.394;51386070;651076;652571;647514
07/31/2013;646.471;80624904;649986;653346;642043
07/30/2013; 64.76;77240193; 64.28;653071;641757
07/29/2013; 63.97;62006404;629714;642843;628857
07/26/2013;629.986;50020601;621857;630057;620486
07/25/2013;626.428;57358143;629571;630571;622586
07/24/2013; 62.93;147906334;627043;635128; 62.18
07/23/2013;598.557;88619467;608571;609943;598157
07/22/2013;609.014;51912282;613514;613928;607811
07/19/2013;607.071;67137272;618714;619971;606214
07/18/2013;616.797;54658172;619114;621243;615157
07/17/2013;614.728;49737479;613857;617457;611743
07/16/2013;614.564;54028599;609314; 61.53;605957
07/15/2013;610.628;60473991;607157;616371;606857
07.12.2013; 60.93;69863934;610928;613986;604871
07.11.2013;610.411;81567174;604214;611786;601671
07.10.2013;601.043;70064141;599428;606857; 59.75
07.09.2013;603.357;88135556;590857; 60.5;586257
07.08.2013;592.928;74476172;600157;601428;586643
07.05.2013;596.314;68482701;600557; 60.47;593357
07.03.2013;601.143;60232176;601228;604257;596357
07.02.2013;597.843;117427695;585657;602328;584957
07.01.2013; 58.46;97736269;575271;588957;573171
06/28/2013;566.471;144584903;559086;571814;555528
06/27/2013;562.543;84237745;570357;573414; 56.22
06/26/2013;568.671;91911848; 57.7;578271;565228
06/25/2013;575.186;78533304;579571;582557;569757
06/24/2013;575.057;120047026; 58.2; 58.38;568643
06/21/2013;590.714;120212576;597843;60; 58.3
06/20/2013;595.483;89321357; 59.9;608543; 59.31
06/19/2013;604.286;77690993;616286;616657;604286
06/18/2013;616.814;48375328;616514;621286;614586
06/17/2013;617.143;64784564;616343;622428;614802
06/14/2013;614.357;67955299; 62.2;623271;612143
06/13/2013;622.807;71449021;617857;624486; 61.25
06.12.2013;617.414;66270567;627857;630357;616428
06.11.2013;625.143;71515731;622486;632514;619028
06.10.2013;626.986;112489474;635328;641541; 62.4
06.07.2013;631.158;101081990;623571; 63.32;618243
06.06.2013;626.371;104167451;636386;638571;620071
06.05.2013;635.871;72524432;636643;643886;633871
06.04.2013;641.871;72575322;647457;649186;639128
06.03.2013;643.886;92900598; 64.39;646228;632114
05/31/2013;642.478;95688069;646428; 65.3;642143
05/30/2013;645.114;88354937;636643;649286;635014
05/29/2013;635.643;82553265;628571;639286;627714
05/28/2013;630.627;96311559;642714;644443;629786
05/24/2013;635.928;69009031;629786;636657;629086
05/23/2013;631.628;88239856;622786;637371;622557
05/22/2013;630.506;110682773;634357; 64.05;626028
05/21/2013;628.086;113917824;625928; 63.64;620286
05/20/2013;632.757;112529584;617014;636857;614428
05/17/2013;618.943;106966262;627214; 62.87;615728
05/16/2013;620.826;150737695;604628; 62.55;598428
05/15/2013;612.643;185168956;627371;63;603371
05/14/2013;634.086;111617413;648357;650286;631643
05/13/2013;649.628;79216224;645014;654143; 64.5
05.10.2013; 64.71;83615305;654243;656728;643543
05.09.2013;652.528;99448260;656871;661428;650828
05.08.2013;662.628;117977895;655771;664814;651157
05.07.2013;655.226;120467656;664243;665357;648143
05.06.2013;658.157;123979417;651014;660286;649014
05.03.2013;642.828;90287637;644728;647471;641643
05.02.2013;636.457;105409532;631114;640843;629471
05.01.2013;627.557;126694438;634943;635614;620557
04/30/2013;632.543;172699362;621571;636071;617243
04/29/2013;614.457;159929048;600643;619453;60
04/26/2013;596.007;190977767;585443;598241;583214
04/25/2013; 58.34;95958899;587464;591343;581428
04/24/2013;579.231;242352533; 56.22;593214;560714
04/23/2013;580.186;150492275;577128;583401;569728
04/22/2013;569.528;107226032;560914;574571;558964
04/19/2013; 55.79;152132166;554243;570857;550143
04/18/2013;560.071;166414970;578557; 57.97;556774
04/17/2013;575.428;236094111;600386;600857;568728
04/16/2013;608.914;76203143;602243;609443;600814
04/15/2013;599.786;79101214;61;611271;599357
04.12.2013; 61.4;59634201;620214;620214;612986
04.11.2013;620.471;82064315; 61.96; 62.57; 61.6
04.10.2013;622.414;93883258;611571;624371;608586
04.09.2013;609.971;76595913;609086;612143;603928
04.08.2013;608.871;75145863;606928;610714;603557
04.05.2013;604.571;95724469;606428;607071;599543
04.04.2013;611.028;89574827;619657;621428; 60.75
04.03.2013;617.128;90550837;616243;624686;614728
04.02.2013;613.988;132255450;610857;625914;609143
04.01.2013;612.728;97168149;631286;633854;611057
03/28/2013;632.371;110618443; 64.26;645456;630886
03/27/2013;645.828;81772975;652086;652571; 64.39
03/26/2013;658.766;73390892;664914;665485; 65.79
03/25/2013;662.257;124980207;663843;671357;659686
03/22/2013;659.871;98261129; 64.94;660143; 64.73
03/21/2013;646.757;95484439;643171;654257; 64.3
03/20/2013;645.828;76980353;653457;653757;642271
03/19/2013;649.271;131468929;656428;658528;640714
03/18/2013;651.028;149961185;630643;653514;630286
03/15/2013; 63.38;160587468;625614;634614;624643
03/14/2013;617.857;75801483;618328;620914;614928
03/13/2013;611.928;101314460;612071;620714;607657
03.12.2013;612.043;116142145;622286;626971;610814
03.11.2013;625.528;118221425;613928;627157;607343
03.08.2013;616.743;97466769; 61.4;622043; 61.23
03.07.2013;615.117;116969895;606428;617157;601514
03.06.2013;608.088;114860374;620728;621786;606328
03.05.2013;61.592;159227158;602114; 62.17;601071
03.04.2013;600.071;144332343;611143;611714;598571
03.01.2013;614.957;137819681;625714;625971;614257
02/28/2013;630.571;80512484;634357;639814;630571
02/27/2013; 63.51;146554914;640614;646343; 62.95
02/26/2013;641.386;125040618;634028;645057;625228
02/25/2013;632.571;92813518;648357;650171;632243
02/22/2013;644.014;82560265;641786;645143; 63.8
02/21/2013;637.228;111563653;637143;641671; 63.26
02/20/2013;641.214;118823076;653843;653843;641143
02/19/2013;657.128;108820003;658714;661043;648357
02/15/2013;657.371;97873819;669786;671657;657028
02/14/2013;666.557;88785717; 66.36;673771;662886
02/13/2013;667.157;118682866;667443;676628;661743
02.12.2013;668.428;151743386;685014;689114;668206
02.11.2013;685.614;128206578;680714;692771;676071
02.08.2013;678.543;158143417;677143;684014;668928
02.07.2013;668.886;175627813;661786;671428;648743
02.06.2013;653.357;148003914; 65.21;666428;646543
02.05.2013;654.063;142959083;634357;656771;631743
02.04.2013;63.188;119044766;648443;651343;631428
02.01.2013;648.028;134704470;655871; 65.64; 64.05
01/31/2013; 65.07;79445474;652828;656114;649971
01/30/2013;652.614;104140851;652857;660857;649286
01/29/2013;654.671;142486933; 65.5;657428;645886
01/28/2013;642.614;195771859;625464;647443;622657
01/25/2013; 62.84;301617420;645271;651757;621428
01/24/2013;643.571;364459099;657143;665328;643214
01/23/2013;734.293;191090117;726871; 73.57; 72.11
01/22/2013; 72.11;114745924; 72.08;725543;709471
01/18/2013;714.285;116987465;712166;717457;709143
01/17/2013;718.114;112900444;729014;729643;717185
01/16/2013;722.985;172393952;706628;727771;703571
01/15/2013;694.171;217802615;711857;712843;690543
01/14/2013;716.785;183021145;718114; 72.5;712157
01.11.2013;743.285;87569116;744285;750457;741457
01.10.2013;747.871;149986665;755071;755314;736457
01.09.2013;738.714;101748741;746428;750007;737128
01.08.2013;750.443;114451364;756014;759843;744643
01.07.2013;748.428;120838376;745714;756143; 73.6
01.04.2013;752.857;148374285;767093;769471;751183
01.03.2013;774.422;88054216;782685;785243;772857
01.02.2013;784.328;139906732;791171;792857;773757
12/31/2012;760.247;164519649;729328;764857;727143
12/28/2012;727.984;88117426;728985;734971;725885
12/27/2012; 73.58;113575314;733628; 73.75;720943
12/26/2012;732.856;75475003;741428;742085;730171
12/24/2012;743.097;43936990;743357;748928;741014
12/21/2012; 74.19;148609695; 73.21;742385;728914
12/20/2012;745.329;120153986;757143;757428;741257
12/19/2012;751.871;112061074;759243;762428;750714
12/18/2012;762.714;156143657;75;764143;743214
12/17/2012;741.185;189181917;727043;742857;716043
12/14/2012;728.277;252115436;735357;740188;722257
12/13/2012; 75.67;155971877;758785;768057;751143
12.12.2012;77;121630216;782528;782857; 76.61
12.11.2012;773.411;147820794; 77.11;785085;767671
12.10.2012;756.887;157477787;75; 76.93;745114
12.07.2012;761.785;196603459;790571;793143;757143
12.06.2012;781.778;294065958;755628;790443; 74.09
12.05.2012;769.703;259803118;812728;813214;769671
12.04.2012;822.636;138712182;831143;831143;817328
12.03.2012;837.414;90911547;848071;849414;836428
11/30/2012;836.114;97622309;838271;840571; 83.24
11/29/2012;841.943;128394879;843164;848928;836071
11/28/2012;832.771;130112749;824671;836857;817514
11/27/2012; 83.54;133099650;842214;843457;828714
11/26/2012;842.185;157238387;822714;842857;819585
11/23/2012;816.428;68206599;810243;817143;803714
11/21/2012;802.428;93231278;806071;810528;795143
11/20/2012;801.305;160537558;817014;817071;792257
11/19/2012;808.185;205441312;772443;810714;771257
11/16/2012;753.825;316194785;750285;757143; 72.25
11/15/2012;750.885;197157859; 76.79;770714; 74.66
11/14/2012;766.971;119026076;779285;782071;765971
11/13/2012;775.568;133201920;769871; 78.64;766228
11.12.2012;775.471;128801509;791643;792143; 76.95
11.09.2012;781.514;232298080;772028;792685;762457
11.08.2012;768.214;263467059; 80.09;803185; 76.47
11.07.2012;797.145;198152419;819764;820771;793928
11.06.2012;832.642;93580438;843185;843914; 82.87
11.05.2012;835.173;132221850;833593;839671;825143
11.02.2012; 82.4;149722555;851271;852785;821071
11.01.2012; 85.22;90287637; 85.46;861428;848814
10/31/2012;850.457;127361118;849828;859943;839571
10/26/2012;862.857;254608276;870614;877143;844285
10/25/2012;870.768;159313328;885714;888571;865071
10/24/2012;881.185;139246492;887771;895071;872343
10/23/2012;876.222;176497913;901428;905571;873857
10/22/2012;905.757;136374671;874885;907685;872514
10/19/2012; 87.12;185618286; 90.15;902528;870885
10/18/2012;903.771;119025656; 91.37;917228;90
10/17/2012;920.876;97195099;926957;932557;92
10/16/2012;928.275;137208791;907671; 92.9;901428
10/15/2012; 90.68;107948432;903357;907328;891214
10.12.2012;899.591;114883754;899371;907685;893285
10.11.2012;897.285;136341211;923571;924571;897285
10.10.2012;915.585;127322338;913914; 92.14;91
10.09.2012;908.357;209390853;912357;914985;890785
10.08.2012;911.671;159189568;924114;925085;908728
10.05.2012;932.271;148189554;950285;951428; 93.04
10.04.2012;952.571;92516018;958928;963214;950785
10.03.2012;959.214;105850532; 94.98; 95.98;946614
10.02.2012;944.728;156293037;945443;951928; 92.95
10.01.2012;941.985;135694481; 95.88;966785;937857
09/28/2012;953.007;133569490;969643;973014; 95.25
09/27/2012;973.314;148037514;948985;974528;943357
09/26/2012;950.257;144088393;955343;960985;944571
09/25/2012; 96.22;129376629;983228;989685;961428
09/24/2012;986.843;159435968;981228;993028;975714
09/21/2012;1.000.135;142582763;1003443;1007243;999088
09/20/2012;998.143;83949835; 99.88;1000085;990885
09/19/2012; 100.3;81575714;1000371; 100.57;999385
09/18/2012;1.002.728;93139368;999828;1003328;994885
09/17/2012;999.687;98918360;999071;999714; 99.23
09/14/2012;987.543;149877325;98565;995685; 98.27
09/13/2012;975.685;149262095;967671;979285;963957
09.12.2012;956.843;177589913;952643; 95.7;937143
09.11.2012; 94.37;125760918;950157;957285;937857
09.10.2012;946.771;121551956;972071;976128;945857
09.07.2012;972.057;82228185;968643;974971;965385
09.06.2012; 96.61;97738999;961671;968985;958285
09.05.2012;957.471;83949835; 96.51;966214;956571
09.04.2012;964.243;91805028;951085;964485;949285
08/31/2012;950.343;84463495;953214;955143;938928
08/30/2012;948.383;75514273;958057;959363;946933
08/29/2012;962.094;50544551;964643; 96.81;960857
08/28/2012; 96.4;66709096;964253;965857;958104
08/27/2012;965.257;106575802;971414;972671; 96.22
08/24/2012;94.746;107074132;942157; 95.64; 93.65
08/23/2012;946.614;104855271;951585; 95.7; 94.45
08/22/2012;955.528;140900172;934885;955714;925871
08/21/2012;937.231;202792581;958314;964114;929043
08/20/2012;950.214;152992536;928585;950214;928428
08/17/2012;925.871;110457373;914285;925985;912585
08/16/2012;909.057;63601368;901728;909657;900714
08/15/2012;901.185;64307325;901857;905714;896785
08/14/2012;902.414;84939075;902671; 91.23; 90.03
08/13/2012;90;69562052;890557;90;890357
08.10.2012;888.143;48726623;883871;888228;883857
08.09.2012;886.757;55081834;882643;888185;882571
08.08.2012;885.514;60970746;884843;891257;881571
08.07.2012;88.702;72558872;889671;892857;882914
08.06.2012;889.357;75488233;881843;892668;878943
08.03.2012;879.571;86083296;876614;882828;873657
08.02.2012;868.271;83023385; 86.12;872414; 85.75
08.01.2012;866.871;96002719;879864;880571;861428
07/31/2012;872.514;115373055;861757;873857;861028
07/30/2012;850.043;94626868;844171;856343;839743
07/27/2012;835.943;100956620;821443; 83.69;816557
07/26/2012;821.257;101611050;828228;829143; 81.48
07/25/2012;821.385;219211506;820657;829714;814285
07/24/2012;858.457;137351661;867685;870971;855014
07/23/2012;862.614;121642186;849143;865571;839585
07/20/2012;863.285;99227200;875757;877771;862428
07/19/2012; 87.76;108981913;873257;879071;865714
07/18/2012;866.085;62685509;866557;869057;862228
07/17/2012;867.057;73378782;872557;873571;861643
07/16/2012;867.014;75263813;864457;873743;864314
07/13/2012;864.243;77827633;861357;867414;857143
07.12.2012;855.571;106873442;857485; 86.21;846685
07.11.2012;863.471;117068665;865885;868085;853171
07.10.2012;868.871;127763688;882814;885528;864728
07.09.2012;876.985;94701768;864714; 87.7;863014
07.06.2012;865.543;104693151;867271; 86.92; 85.94
07.05.2012;871.343;120978516;857943;877628;856643
07.03.2012; 85.63;60428183;849828;857143;848571
