"t";"Electricity.Co2.Emission";"Spot.price";"hour";"dayOfWeek";"workDay"
"3539";2023-02-13;116.833333333333;0.917;11;"Monday";"workDay"
"3540";2023-02-13;111.083333333333;0.894;12;"Monday";"workDay"
"3541";2023-02-13;134.416666666667;0.894;13;"Monday";"workDay"
"3542";2023-02-13;146.916666666667;0.901;14;"Monday";"workDay"
"3543";2023-02-13;170.666666666667;1.119;15;"Monday";"workDay"
"3544";2023-02-13;179.25;1.4;16;"Monday";"workDay"
"3545";2023-02-13;188.083333333333;1.652;17;"Monday";"workDay"
"3546";2023-02-13;189.25;1.538;18;"Monday";"workDay"
"3547";2023-02-13;183.916666666667;1.399;19;"Monday";"workDay"
"3548";2023-02-13;193.666666666667;1.258;20;"Monday";"workDay"
"3549";2023-02-13;196.083333333333;1.199;21;"Monday";"workDay"
"3550";2023-02-13;199.583333333333;1.118;22;"Monday";"workDay"
"3551";2023-02-13;169.916666666667;1.01;23;"Monday";"workDay"
"3552";2023-02-14;NA;0.986;0;"Tuesday";"workDay"
"3553";2023-02-14;184.166666666667;0.985;1;"Tuesday";"workDay"
"3554";2023-02-14;183.833333333333;0.984;2;"Tuesday";"workDay"
"3555";2023-02-14;165.083333333333;0.986;3;"Tuesday";"workDay"
"3556";2023-02-14;172.166666666667;1.057;4;"Tuesday";"workDay"
"3557";2023-02-14;197.416666666667;1.238;5;"Tuesday";"workDay"
"3558";2023-02-14;179.333333333333;1.49;6;"Tuesday";"workDay"
"3559";2023-02-14;177.75;1.542;7;"Tuesday";"workDay"
"3560";2023-02-14;181.666666666667;1.345;8;"Tuesday";"workDay"
"3561";2023-02-14;186.833333333333;1.03;9;"Tuesday";"workDay"
"3562";2023-02-14;186.916666666667;1.037;10;"Tuesday";"workDay"
"3563";2023-02-14;180.416666666667;0.971;11;"Tuesday";"workDay"
"3564";2023-02-14;187.583333333333;0.934;12;"Tuesday";"workDay"
"3565";2023-02-14;180.833333333333;0.946;13;"Tuesday";"workDay"
"3566";2023-02-14;185.083333333333;0.986;14;"Tuesday";"workDay"
"3567";2023-02-14;189.416666666667;1.138;15;"Tuesday";"workDay"
"3568";2023-02-14;180.833333333333;1.347;16;"Tuesday";"workDay"
"3569";2023-02-14;177.5;1.49;17;"Tuesday";"workDay"
"3570";2023-02-14;155.666666666667;1.438;18;"Tuesday";"workDay"
"3571";2023-02-14;167.583333333333;1.31;19;"Tuesday";"workDay"
"3572";2023-02-14;175.416666666667;1.193;20;"Tuesday";"workDay"
"3573";2023-02-14;174.083333333333;1.125;21;"Tuesday";"workDay"
"3574";2023-02-14;183.416666666667;1.056;22;"Tuesday";"workDay"
"3575";2023-02-14;186.833333333333;1.005;23;"Tuesday";"workDay"
"3576";2023-02-15;NA;0.976;0;"Wednesday";"workDay"
"3577";2023-02-15;156;0.969;1;"Wednesday";"workDay"
"3578";2023-02-15;157;0.969;2;"Wednesday";"workDay"
"3579";2023-02-15;192;0.944;3;"Wednesday";"workDay"
"3580";2023-02-15;195.25;1.017;4;"Wednesday";"workDay"
"3581";2023-02-15;199.25;1.201;5;"Wednesday";"workDay"
"3582";2023-02-15;167;1.379;6;"Wednesday";"workDay"
"3583";2023-02-15;151.083333333333;1.407;7;"Wednesday";"workDay"
"3584";2023-02-15;190.833333333333;1.276;8;"Wednesday";"workDay"
"3585";2023-02-15;188.583333333333;1.136;9;"Wednesday";"workDay"
"3586";2023-02-15;183.666666666667;0.985;10;"Wednesday";"workDay"
"3587";2023-02-15;171.833333333333;0.9;11;"Wednesday";"workDay"
"3588";2023-02-15;166.166666666667;0.905;12;"Wednesday";"workDay"
"3589";2023-02-15;167.833333333333;0.904;13;"Wednesday";"workDay"
"3590";2023-02-15;166.25;0.959;14;"Wednesday";"workDay"
"3591";2023-02-15;169.833333333333;1.08;15;"Wednesday";"workDay"
"3592";2023-02-15;165.833333333333;1.183;16;"Wednesday";"workDay"
"3593";2023-02-15;146.583333333333;1.293;17;"Wednesday";"workDay"
"3594";2023-02-15;139.166666666667;1.192;18;"Wednesday";"workDay"
"3595";2023-02-15;103.833333333333;0.895;19;"Wednesday";"workDay"
"3596";2023-02-15;83.0833333333333;0.835;20;"Wednesday";"workDay"
"3597";2023-02-15;82.5833333333333;0.77;21;"Wednesday";"workDay"
"3598";2023-02-15;82.9166666666667;0.696;22;"Wednesday";"workDay"
"3599";2023-02-15;72.75;0.678;23;"Wednesday";"workDay"
"3600";2023-02-16;NA;0.683;0;"Thursday";"workDay"
"3601";2023-02-16;88.0833333333333;0.736;1;"Thursday";"workDay"
"3602";2023-02-16;96.3333333333333;0.721;2;"Thursday";"workDay"
"3603";2023-02-16;99.8333333333333;0.767;3;"Thursday";"workDay"
"3604";2023-02-16;127;0.799;4;"Thursday";"workDay"
"3605";2023-02-16;124;1.059;5;"Thursday";"workDay"
"3606";2023-02-16;113.583333333333;1.241;6;"Thursday";"workDay"
"3607";2023-02-16;121.5;1.307;7;"Thursday";"workDay"
"3608";2023-02-16;126.083333333333;1.24;8;"Thursday";"workDay"
"3609";2023-02-16;121.583333333333;1.12;9;"Thursday";"workDay"
"3610";2023-02-16;113.916666666667;0.991;10;"Thursday";"workDay"
"3611";2023-02-16;112.833333333333;0.881;11;"Thursday";"workDay"
"3612";2023-02-16;107.916666666667;0.884;12;"Thursday";"workDay"
"3613";2023-02-16;107.333333333333;0.953;13;"Thursday";"workDay"
"3614";2023-02-16;125.75;1.006;14;"Thursday";"workDay"
"3615";2023-02-16;134.916666666667;1.051;15;"Thursday";"workDay"
"3616";2023-02-16;141.916666666667;1.237;16;"Thursday";"workDay"
"3617";2023-02-16;138.25;1.241;17;"Thursday";"workDay"
"3618";2023-02-16;107;1.153;18;"Thursday";"workDay"
"3619";2023-02-16;90.1666666666667;0.968;19;"Thursday";"workDay"
"3620";2023-02-16;90;0.977;20;"Thursday";"workDay"
"3621";2023-02-16;87.5;0.827;21;"Thursday";"workDay"
"3622";2023-02-16;68.25;0.775;22;"Thursday";"workDay"
"3623";2023-02-16;58;0.776;23;"Thursday";"workDay"
"3624";2023-02-17;NA;0.732;0;"Friday";"workDay"
"3625";2023-02-17;50.25;0.689;1;"Friday";"workDay"
"3626";2023-02-17;48.9166666666667;0.641;2;"Friday";"workDay"
"3627";2023-02-17;50.1666666666667;0.596;3;"Friday";"workDay"
"3628";2023-02-17;55.25;0.64;4;"Friday";"workDay"
"3629";2023-02-17;52.5;0.662;5;"Friday";"workDay"
"3630";2023-02-17;43.5;0.701;6;"Friday";"workDay"
"3631";2023-02-17;41.1666666666667;0.701;7;"Friday";"workDay"
"3632";2023-02-17;40.25;0.663;8;"Friday";"workDay"
"3633";2023-02-17;40.75;0.652;9;"Friday";"workDay"
"3634";2023-02-17;30.5;0.64;10;"Friday";"workDay"
"3635";2023-02-17;29.1666666666667;0.64;11;"Friday";"workDay"
"3636";2023-02-17;29.0833333333333;0.504;12;"Friday";"workDay"
"3637";2023-02-17;16.9166666666667;0.273;13;"Friday";"workDay"
"3638";2023-02-17;19.5833333333333;0.251;14;"Friday";"workDay"
"3639";2023-02-17;20;0.519;15;"Friday";"workDay"
"3640";2023-02-17;21.0833333333333;0.596;16;"Friday";"workDay"
"3641";2023-02-17;22.5;0.675;17;"Friday";"workDay"
"3642";2023-02-17;22.5;0.634;18;"Friday";"workDay"
"3643";2023-02-17;21.5;0.447;19;"Friday";"workDay"
"3644";2023-02-17;18.0833333333333;0.349;20;"Friday";"workDay"
"3645";2023-02-17;16.3333333333333;0.327;21;"Friday";"workDay"
"3646";2023-02-17;16;0.166;22;"Friday";"workDay"
"3647";2023-02-17;15.75;0.21;23;"Friday";"workDay"
"3648";2023-02-18;NA;0.271;0;"Saturday";"holyDay"
"3649";2023-02-18;16.4166666666667;0.267;1;"Saturday";"holyDay"
"3650";2023-02-18;17.25;0.331;2;"Saturday";"holyDay"
"3651";2023-02-18;18.3333333333333;0.469;3;"Saturday";"holyDay"
"3652";2023-02-18;19;0.522;4;"Saturday";"holyDay"
"3653";2023-02-18;25.5833333333333;0.613;5;"Saturday";"holyDay"
"3654";2023-02-18;30.9166666666667;0.661;6;"Saturday";"holyDay"
"3655";2023-02-18;33.5;0.71;7;"Saturday";"holyDay"
"3656";2023-02-18;36.0833333333333;0.784;8;"Saturday";"holyDay"
"3657";2023-02-18;36.75;0.797;9;"Saturday";"holyDay"
"3658";2023-02-18;36.1666666666667;0.764;10;"Saturday";"holyDay"
"3659";2023-02-18;35.5;0.704;11;"Saturday";"holyDay"
"3660";2023-02-18;27.8333333333333;0.62;12;"Saturday";"holyDay"
"3661";2023-02-18;37.0833333333333;0.643;13;"Saturday";"holyDay"
"3662";2023-02-18;26.1666666666667;0.679;14;"Saturday";"holyDay"
"3663";2023-02-18;35.6666666666667;0.733;15;"Saturday";"holyDay"
"3664";2023-02-18;60.3333333333333;0.781;16;"Saturday";"holyDay"
"3665";2023-02-18;79;0.799;17;"Saturday";"holyDay"
"3666";2023-02-18;76.1666666666667;0.798;18;"Saturday";"holyDay"
"3667";2023-02-18;78.75;0.798;19;"Saturday";"holyDay"
"3668";2023-02-18;77.1666666666667;0.8;20;"Saturday";"holyDay"
"3669";2023-02-18;84.5;0.809;21;"Saturday";"holyDay"
"3670";2023-02-18;89.5;0.846;22;"Saturday";"holyDay"
"3671";2023-02-18;115;0.812;23;"Saturday";"holyDay"
"3672";2023-02-19;NA;0.775;0;"Sunday";"holyDay"
"3673";2023-02-19;66.9166666666667;0.741;1;"Sunday";"holyDay"
"3674";2023-02-19;45.0833333333333;0.693;2;"Sunday";"holyDay"
"3675";2023-02-19;43.3333333333333;0.689;3;"Sunday";"holyDay"
"3676";2023-02-19;41.1666666666667;0.728;4;"Sunday";"holyDay"
"3677";2023-02-19;44.5;0.733;5;"Sunday";"holyDay"
"3678";2023-02-19;47.75;0.802;6;"Sunday";"holyDay"
"3679";2023-02-19;58.25;0.848;7;"Sunday";"holyDay"
"3680";2023-02-19;77.3333333333333;0.881;8;"Sunday";"holyDay"
"3681";2023-02-19;46.9166666666667;0.781;9;"Sunday";"holyDay"
"3682";2023-02-19;34.3333333333333;0.752;10;"Sunday";"holyDay"
"3683";2023-02-19;27.1666666666667;0.716;11;"Sunday";"holyDay"
"3684";2023-02-19;27;0.655;12;"Sunday";"holyDay"
"3685";2023-02-19;29.5;0.647;13;"Sunday";"holyDay"
"3686";2023-02-19;40.25;0.682;14;"Sunday";"holyDay"
"3687";2023-02-19;52.5833333333333;0.724;15;"Sunday";"holyDay"
"3688";2023-02-19;55.3333333333333;0.783;16;"Sunday";"holyDay"
"3689";2023-02-19;59.4166666666667;0.795;17;"Sunday";"holyDay"
"3690";2023-02-19;55.3333333333333;0.752;18;"Sunday";"holyDay"
"3691";2023-02-19;44.9166666666667;0.718;19;"Sunday";"holyDay"
"3692";2023-02-19;48.25;0.704;20;"Sunday";"holyDay"
"3693";2023-02-19;48.9166666666667;0.659;21;"Sunday";"holyDay"
"3694";2023-02-19;52.5833333333333;0.646;22;"Sunday";"holyDay"
"3695";2023-02-19;39.9166666666667;0.587;23;"Sunday";"holyDay"
"3696";2023-02-20;NA;0.38;0;"Monday";"workDay"
"3697";2023-02-20;29.8333333333333;0.364;1;"Monday";"workDay"
"3698";2023-02-20;27.9166666666667;0.253;2;"Monday";"workDay"
"3699";2023-02-20;26.9166666666667;0.217;3;"Monday";"workDay"
"3700";2023-02-20;27.0833333333333;0.285;4;"Monday";"workDay"
"3701";2023-02-20;41;0.538;5;"Monday";"workDay"
"3702";2023-02-20;34.6666666666667;0.582;6;"Monday";"workDay"
"3703";2023-02-20;37.6666666666667;0.564;7;"Monday";"workDay"
"3704";2023-02-20;30.25;0.372;8;"Monday";"workDay"
"3705";2023-02-20;29;0.312;9;"Monday";"workDay"
"3706";2023-02-20;18.3333333333333;0.178;10;"Monday";"workDay"
"3707";2023-02-20;17.0833333333333;0.177;11;"Monday";"workDay"
"3708";2023-02-20;17;0.164;12;"Monday";"workDay"
"3709";2023-02-20;17.0833333333333;0.309;13;"Monday";"workDay"
"3710";2023-02-20;17.0833333333333;0.39;14;"Monday";"workDay"
"3711";2023-02-20;17.3333333333333;0.426;15;"Monday";"workDay"
"3712";2023-02-20;21.1666666666667;0.707;16;"Monday";"workDay"
"3713";2023-02-20;23.1666666666667;0.668;17;"Monday";"workDay"
"3714";2023-02-20;22.25;0.644;18;"Monday";"workDay"
"3715";2023-02-20;22.1666666666667;0.635;19;"Monday";"workDay"
"3716";2023-02-20;21.1666666666667;0.615;20;"Monday";"workDay"
"3717";2023-02-20;19.6666666666667;0.628;21;"Monday";"workDay"
"3718";2023-02-20;23;0.511;22;"Monday";"workDay"
"3719";2023-02-20;16.5833333333333;0.376;23;"Monday";"workDay"
"3720";2023-02-21;NA;0.343;0;"Tuesday";"workDay"
"3721";2023-02-21;17;0.356;1;"Tuesday";"workDay"
"3722";2023-02-21;16.6666666666667;0.397;2;"Tuesday";"workDay"
"3723";2023-02-21;16.5;0.515;3;"Tuesday";"workDay"
"3724";2023-02-21;16.8333333333333;0.591;4;"Tuesday";"workDay"
"3725";2023-02-21;19.4166666666667;0.66;5;"Tuesday";"workDay"
"3726";2023-02-21;20.3333333333333;0.723;6;"Tuesday";"workDay"
"3727";2023-02-21;22.0833333333333;0.754;7;"Tuesday";"workDay"
"3728";2023-02-21;24.9166666666667;0.76;8;"Tuesday";"workDay"
"3729";2023-02-21;23.9166666666667;0.759;9;"Tuesday";"workDay"
"3730";2023-02-21;33.25;0.756;10;"Tuesday";"workDay"
"3731";2023-02-21;45.3333333333333;0.762;11;"Tuesday";"workDay"
"3732";2023-02-21;73.3333333333333;0.771;12;"Tuesday";"workDay"
"3733";2023-02-21;99;0.806;13;"Tuesday";"workDay"
"3734";2023-02-21;82.5;0.972;14;"Tuesday";"workDay"
"3735";2023-02-21;136.25;1.11;15;"Tuesday";"workDay"
"3736";2023-02-21;146.166666666667;1.228;16;"Tuesday";"workDay"
"3737";2023-02-21;107.916666666667;1.327;17;"Tuesday";"workDay"
"3738";2023-02-21;119.916666666667;1.319;18;"Tuesday";"workDay"
"3739";2023-02-21;122.166666666667;1.266;19;"Tuesday";"workDay"
"3740";2023-02-21;132.25;1.183;20;"Tuesday";"workDay"
"3741";2023-02-21;158.166666666667;1.141;21;"Tuesday";"workDay"
"3742";2023-02-21;159.583333333333;1.062;22;"Tuesday";"workDay"
"3743";2023-02-21;149.166666666667;1.042;23;"Tuesday";"workDay"
"3744";2023-02-22;NA;0.957;0;"Wednesday";"workDay"
"3745";2023-02-22;138.666666666667;0.933;1;"Wednesday";"workDay"
"3746";2023-02-22;153.833333333333;0.957;2;"Wednesday";"workDay"
"3747";2023-02-22;151.583333333333;0.965;3;"Wednesday";"workDay"
"3748";2023-02-22;145.666666666667;1.037;4;"Wednesday";"workDay"
"3749";2023-02-22;147.416666666667;1.173;5;"Wednesday";"workDay"
"3750";2023-02-22;141.583333333333;1.289;6;"Wednesday";"workDay"
"3751";2023-02-22;132.583333333333;1.313;7;"Wednesday";"workDay"
"3752";2023-02-22;125.583333333333;1.225;8;"Wednesday";"workDay"
"3753";2023-02-22;107.083333333333;1.136;9;"Wednesday";"workDay"
"3754";2023-02-22;97.9166666666667;1.02;10;"Wednesday";"workDay"
"3755";2023-02-22;95.5;0.942;11;"Wednesday";"workDay"
"3756";2023-02-22;98.5;0.939;12;"Wednesday";"workDay"
"3757";2023-02-22;106.083333333333;1.012;13;"Wednesday";"workDay"
"3758";2023-02-22;115.333333333333;1.124;14;"Wednesday";"workDay"
"3759";2023-02-22;105.333333333333;1.169;15;"Wednesday";"workDay"
"3760";2023-02-22;107.666666666667;1.229;16;"Wednesday";"workDay"
"3761";2023-02-22;115.166666666667;1.303;17;"Wednesday";"workDay"
"3762";2023-02-22;124.333333333333;1.286;18;"Wednesday";"workDay"
"3763";2023-02-22;117.416666666667;1.207;19;"Wednesday";"workDay"
"3764";2023-02-22;114.166666666667;1.147;20;"Wednesday";"workDay"
"3765";2023-02-22;120.333333333333;1.079;21;"Wednesday";"workDay"
"3766";2023-02-22;131.25;1.001;22;"Wednesday";"workDay"
"3767";2023-02-22;148;1.003;23;"Wednesday";"workDay"
"3768";2023-02-23;NA;0.978;0;"Thursday";"workDay"
"3769";2023-02-23;164.166666666667;0.96;1;"Thursday";"workDay"
"3770";2023-02-23;157.75;0.929;2;"Thursday";"workDay"
"3771";2023-02-23;156;0.932;3;"Thursday";"workDay"
"3772";2023-02-23;161.083333333333;0.967;4;"Thursday";"workDay"
"3773";2023-02-23;163.25;1.146;5;"Thursday";"workDay"
"3774";2023-02-23;161.5;1.266;6;"Thursday";"workDay"
"3775";2023-02-23;168.75;1.326;7;"Thursday";"workDay"
"3776";2023-02-23;137.75;1.221;8;"Thursday";"workDay"
"3777";2023-02-23;143.583333333333;1.042;9;"Thursday";"workDay"
"3778";2023-02-23;141.75;0.892;10;"Thursday";"workDay"
"3779";2023-02-23;115.833333333333;0.848;11;"Thursday";"workDay"
"3780";2023-02-23;96.4166666666667;0.806;12;"Thursday";"workDay"
"3781";2023-02-23;74.5;0.819;13;"Thursday";"workDay"
"3782";2023-02-23;86.75;0.821;14;"Thursday";"workDay"
"3783";2023-02-23;105.5;0.819;15;"Thursday";"workDay"
"3784";2023-02-23;118.333333333333;0.898;16;"Thursday";"workDay"
"3785";2023-02-23;113.166666666667;0.918;17;"Thursday";"workDay"
"3786";2023-02-23;105.083333333333;0.832;18;"Thursday";"workDay"
"3787";2023-02-23;87.9166666666667;0.776;19;"Thursday";"workDay"
"3788";2023-02-23;57;0.795;20;"Thursday";"workDay"
"3789";2023-02-23;55.5;0.748;21;"Thursday";"workDay"
"3790";2023-02-23;53.25;0.725;22;"Thursday";"workDay"
"3791";2023-02-23;47.9166666666667;0.72;23;"Thursday";"workDay"
"3792";2023-02-24;NA;0.707;0;"Friday";"workDay"
"3793";2023-02-24;40.4166666666667;0.667;1;"Friday";"workDay"
"3794";2023-02-24;35.25;0.663;2;"Friday";"workDay"
"3795";2023-02-24;34.3333333333333;0.657;3;"Friday";"workDay"
"3796";2023-02-24;36.75;0.68;4;"Friday";"workDay"
"3797";2023-02-24;42.75;0.707;5;"Friday";"workDay"
"3798";2023-02-24;54.75;0.751;6;"Friday";"workDay"
"3799";2023-02-24;51.5;0.767;7;"Friday";"workDay"
"3800";2023-02-24;60.4166666666667;0.747;8;"Friday";"workDay"
"3801";2023-02-24;68.4166666666667;0.735;9;"Friday";"workDay"
"3802";2023-02-24;64;0.722;10;"Friday";"workDay"
"3803";2023-02-24;69.6666666666667;0.714;11;"Friday";"workDay"
"3804";2023-02-24;69.1666666666667;0.687;12;"Friday";"workDay"
"3805";2023-02-24;59.1666666666667;0.681;13;"Friday";"workDay"
"3806";2023-02-24;66.1666666666667;0.679;14;"Friday";"workDay"
"3807";2023-02-24;68.8333333333333;0.713;15;"Friday";"workDay"
"3808";2023-02-24;88.0833333333333;0.725;16;"Friday";"workDay"
"3809";2023-02-24;88.4166666666667;0.719;17;"Friday";"workDay"
"3810";2023-02-24;87.6666666666667;0.662;18;"Friday";"workDay"
"3811";2023-02-24;83.8333333333333;0.65;19;"Friday";"workDay"
"3812";2023-02-24;70.4166666666667;0.666;20;"Friday";"workDay"
"3813";2023-02-24;56.0833333333333;0.651;21;"Friday";"workDay"
"3814";2023-02-24;49.8333333333333;0.585;22;"Friday";"workDay"
"3815";2023-02-24;64.5833333333333;0.674;23;"Friday";"workDay"
"3816";2023-02-25;NA;0.619;0;"Saturday";"holyDay"
"3817";2023-02-25;49.8333333333333;0.588;1;"Saturday";"holyDay"
"3818";2023-02-25;46.5833333333333;0.56;2;"Saturday";"holyDay"
"3819";2023-02-25;48.1666666666667;0.611;3;"Saturday";"holyDay"
"3820";2023-02-25;51.8333333333333;0.58;4;"Saturday";"holyDay"
"3821";2023-02-25;50.6666666666667;0.572;5;"Saturday";"holyDay"
"3822";2023-02-25;62.9166666666667;0.629;6;"Saturday";"holyDay"
"3823";2023-02-25;63.75;0.669;7;"Saturday";"holyDay"
"3824";2023-02-25;56.6666666666667;0.648;8;"Saturday";"holyDay"
"3825";2023-02-25;40.9166666666667;0.554;9;"Saturday";"holyDay"
"3826";2023-02-25;36.5;0.409;10;"Saturday";"holyDay"
"3827";2023-02-25;33.1666666666667;0.352;11;"Saturday";"holyDay"
"3828";2023-02-25;34.0833333333333;0.261;12;"Saturday";"holyDay"
"3829";2023-02-25;44.75;0.39;13;"Saturday";"holyDay"
"3830";2023-02-25;53.25;0.499;14;"Saturday";"holyDay"
"3831";2023-02-25;60.75;0.609;15;"Saturday";"holyDay"
"3832";2023-02-25;66.0833333333333;0.711;16;"Saturday";"holyDay"
"3833";2023-02-25;76.5;0.737;17;"Saturday";"holyDay"
"3834";2023-02-25;84;0.737;18;"Saturday";"holyDay"
"3835";2023-02-25;82.6666666666667;0.718;19;"Saturday";"holyDay"
"3836";2023-02-25;84.9166666666667;0.715;20;"Saturday";"holyDay"
"3837";2023-02-25;85.25;0.716;21;"Saturday";"holyDay"
"3838";2023-02-25;93.9166666666667;0.716;22;"Saturday";"holyDay"
"3839";2023-02-25;124.583333333333;0.751;23;"Saturday";"holyDay"
"3840";2023-02-26;NA;0.765;0;"Sunday";"holyDay"
"3841";2023-02-26;138.583333333333;0.763;1;"Sunday";"holyDay"
"3842";2023-02-26;124.583333333333;0.774;2;"Sunday";"holyDay"
"3843";2023-02-26;130.416666666667;0.773;3;"Sunday";"holyDay"
"3844";2023-02-26;129.333333333333;0.784;4;"Sunday";"holyDay"
"3845";2023-02-26;109.583333333333;0.795;5;"Sunday";"holyDay"
"3846";2023-02-26;106.166666666667;0.815;6;"Sunday";"holyDay"
"3847";2023-02-26;104.333333333333;0.811;7;"Sunday";"holyDay"
"3848";2023-02-26;101.083333333333;0.786;8;"Sunday";"holyDay"
"3849";2023-02-26;88.1666666666667;0.725;9;"Sunday";"holyDay"
"3850";2023-02-26;65.4166666666667;0.692;10;"Sunday";"holyDay"
"3851";2023-02-26;63;0.633;11;"Sunday";"holyDay"
"3852";2023-02-26;78.9166666666667;0.409;12;"Sunday";"holyDay"
"3853";2023-02-26;81.75;0.411;13;"Sunday";"holyDay"
"3854";2023-02-26;117.083333333333;0.633;14;"Sunday";"holyDay"
"3855";2023-02-26;115.583333333333;0.736;15;"Sunday";"holyDay"
"3856";2023-02-26;157.5;0.967;16;"Sunday";"holyDay"
"3857";2023-02-26;185.916666666667;1.144;17;"Sunday";"holyDay"
"3858";2023-02-26;194.833333333333;1.168;18;"Sunday";"holyDay"
"3859";2023-02-26;182.5;1.144;19;"Sunday";"holyDay"
"3860";2023-02-26;184.916666666667;1.054;20;"Sunday";"holyDay"
"3861";2023-02-26;179.333333333333;1.029;21;"Sunday";"holyDay"
"3862";2023-02-26;176.083333333333;0.99;22;"Sunday";"holyDay"
"3863";2023-02-26;140.583333333333;0.914;23;"Sunday";"holyDay"
"3864";2023-02-27;NA;0.989;0;"Monday";"workDay"
"3865";2023-02-27;206.916666666667;0.989;1;"Monday";"workDay"
"3866";2023-02-27;159.416666666667;0.931;2;"Monday";"workDay"
"3867";2023-02-27;126.833333333333;0.894;3;"Monday";"workDay"
"3868";2023-02-27;166.5;1.041;4;"Monday";"workDay"
"3869";2023-02-27;206;1.222;5;"Monday";"workDay"
"3870";2023-02-27;163.166666666667;1.389;6;"Monday";"workDay"
"3871";2023-02-27;158.333333333333;1.392;7;"Monday";"workDay"
"3872";2023-02-27;124.75;0.907;8;"Monday";"workDay"
"3873";2023-02-27;109.833333333333;0.883;9;"Monday";"workDay"
"3874";2023-02-27;95;0.859;10;"Monday";"workDay"
"3875";2023-02-27;108.5;0.834;11;"Monday";"workDay"
"3876";2023-02-27;111.583333333333;0.777;12;"Monday";"workDay"
"3877";2023-02-27;142;0.979;13;"Monday";"workDay"
"3878";2023-02-27;165.25;0.984;14;"Monday";"workDay"
"3879";2023-02-27;183.083333333333;1.142;15;"Monday";"workDay"
"3880";2023-02-27;191.25;1.27;16;"Monday";"workDay"
"3881";2023-02-27;196.083333333333;1.414;17;"Monday";"workDay"
"3882";2023-02-27;208.083333333333;1.47;18;"Monday";"workDay"
"3883";2023-02-27;209.083333333333;1.299;19;"Monday";"workDay"
"3884";2023-02-27;204.5;1.193;20;"Monday";"workDay"
"3885";2023-02-27;197.583333333333;1.142;21;"Monday";"workDay"
"3886";2023-02-27;192.333333333333;1.112;22;"Monday";"workDay"
"3887";2023-02-27;188.5;0.997;23;"Monday";"workDay"
"3888";2023-02-28;NA;0.929;0;"Tuesday";"workDay"
"3889";2023-02-28;153.833333333333;0.922;1;"Tuesday";"workDay"
"3890";2023-02-28;150.583333333333;0.927;2;"Tuesday";"workDay"
"3891";2023-02-28;182.75;0.94;3;"Tuesday";"workDay"
"3892";2023-02-28;195.75;1.052;4;"Tuesday";"workDay"
"3893";2023-02-28;201.916666666667;1.209;5;"Tuesday";"workDay"
"3894";2023-02-28;155;1.325;6;"Tuesday";"workDay"
"3895";2023-02-28;163.333333333333;1.385;7;"Tuesday";"workDay"
"3896";2023-02-28;157.75;1.193;8;"Tuesday";"workDay"
"3897";2023-02-28;151.75;0.97;9;"Tuesday";"workDay"
"3898";2023-02-28;147.083333333333;0.902;10;"Tuesday";"workDay"
"3899";2023-02-28;147.916666666667;0.869;11;"Tuesday";"workDay"
"3900";2023-02-28;145.583333333333;0.866;12;"Tuesday";"workDay"
"3901";2023-02-28;147.166666666667;0.869;13;"Tuesday";"workDay"
"3902";2023-02-28;158.833333333333;0.968;14;"Tuesday";"workDay"
"3903";2023-02-28;198.333333333333;1.122;15;"Tuesday";"workDay"
"3904";2023-02-28;206.916666666667;1.289;16;"Tuesday";"workDay"
"3905";2023-02-28;203.166666666667;1.443;17;"Tuesday";"workDay"
